Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2000-01-01,00:28:09.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:09.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-47,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:09.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,9,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:09.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,9,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:10.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,9,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:10.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,11,0,9,25,-50,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:10.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,98,11,0,9,25,-50,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:10.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-48,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:10.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:11.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:11.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,9,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:11.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-48,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:11.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,11,0,9,25,-48,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:11.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-50,100,11,-2,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:12.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-50,100,10,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:12.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-50,100,10,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:12.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-50,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:12.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-48,100,12,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:12.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,9,0,9,25,-48,100,10,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:13.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,99,10,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:13.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-1,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1530,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:13.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-60,0,100,10,0,9,25,-48,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:13.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,11,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:13.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,10,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:14.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-50,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:14.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,9,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:14.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:14.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:14.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:15.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:15.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:15.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,12,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:15.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,9,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:15.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,9,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:16.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-50,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:16.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-49,100,11,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:16.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:16.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-48,100,10,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:16.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:17.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:17.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,11,-3,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:17.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,11,0,9,25,-49,100,10,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:17.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,12,-2,9,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:17.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-50,100,10,-2,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:18.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:18.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,10,-2,7,-1024,1,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:18.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,9,0,9,25,-49,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:18.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-48,100,12,-2,7,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:18.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:19.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-48,100,10,-3,9,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:19.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:19.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-49,100,12,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:19.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,9,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:19.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-50,100,12,-3,8,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:20.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,8,0,9,25,-50,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:20.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-49,100,11,-2,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:20.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-48,100,9,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:20.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-48,100,9,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:20.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,9,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:21.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,12,-2,7,-1024,4,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:21.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,99,10,0,9,25,-49,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:21.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,9,0,9,25,-49,100,10,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:21.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,11,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:21.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,11,0,9,25,-50,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:22.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,99,10,0,9,25,-49,100,12,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:22.330,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,9,0,9,25,-49,100,11,-3,7,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:22.530,0.00,0.00,0.00,"",0.0,0.0,0,0,-62,0,100,10,0,9,25,-48,100,11,-3,8,-1024,2,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:22.730,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,11,0,9,25,-49,100,10,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:22.930,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,11,-3,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2000-01-01,00:28:23.130,0.00,0.00,0.00,"",0.0,0.0,0,0,-61,0,100,10,0,9,25,-48,100,11,-2,8,-1024,3,1,1,-1,-1,-1,-1,0x0000000000000000,1500,1500,988,1529,2012,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
